,Unnamed: 0,csv_file,eval_id,label,metric,mode_id,opt_group,pc_name,x,y,ylabel
418,32,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,soldier_vox10_0690,0.02470316989122121,55.5761,D2 PSNR (dB)
419,33,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,soldier_vox10_0690,0.08549515146117266,62.1982,D2 PSNR (dB)
420,34,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,soldier_vox10_0690,0.2896139991974959,68.6204,D2 PSNR (dB)
421,35,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,soldier_vox10_0690,0.6472039526540941,73.2034,D2 PSNR (dB)
422,36,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,soldier_vox10_0690,0.8391658731914964,74.7071,D2 PSNR (dB)
423,37,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,soldier_vox10_0690,0.9352827266041128,75.3307,D2 PSNR (dB)
424,0,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.90$,d1_psnr,c3p,d1,soldier_vox10_0690,0.2189495643614721,67.116,D1 PSNR (dB)
425,1,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.90$,d1_psnr,c3p,d1,soldier_vox10_0690,0.33117526450957724,68.6208,D1 PSNR (dB)
426,2,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.90$,d1_psnr,c3p,d1,soldier_vox10_0690,0.4363565579001204,69.60600000000001,D1 PSNR (dB)
427,3,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.90$,d1_psnr,c3p,d1,soldier_vox10_0690,0.8039805672804201,70.7812,D1 PSNR (dB)
428,4,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.75$,d1_psnr,c3p-a0.75,d1,soldier_vox10_0690,0.2712206785291587,69.5558,D1 PSNR (dB)
429,5,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.75$,d1_psnr,c3p-a0.75,d1,soldier_vox10_0690,0.363275428775006,70.6862,D1 PSNR (dB)
430,6,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.75$,d1_psnr,c3p-a0.75,d1,soldier_vox10_0690,0.5333989538064312,71.7868,D1 PSNR (dB)
431,7,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.75$,d1_psnr,c3p-a0.75,d1,soldier_vox10_0690,0.9150897399758148,72.9345,D1 PSNR (dB)
432,8,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.50$,d1_psnr,c3p-a0.5,d1,soldier_vox10_0690,0.2384741036332134,67.9483,D1 PSNR (dB)
433,9,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.50$,d1_psnr,c3p-a0.5,d1,soldier_vox10_0690,0.3945308518755549,72.0458,D1 PSNR (dB)
434,10,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.50$,d1_psnr,c3p-a0.5,d1,soldier_vox10_0690,0.5590276661913467,73.3025,D1 PSNR (dB)
435,11,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.50$,d1_psnr,c3p-a0.5,d1,soldier_vox10_0690,1.0473394785192425,74.6015,D1 PSNR (dB)
436,12,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.25$,d1_psnr,c3p-a0.25,d1,soldier_vox10_0690,0.3643258460495955,66.6525,D1 PSNR (dB)
437,13,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.25$,d1_psnr,c3p-a0.25,d1,soldier_vox10_0690,0.4686550526999122,69.0794,D1 PSNR (dB)
438,14,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.25$,d1_psnr,c3p-a0.25,d1,soldier_vox10_0690,0.8829675389843457,71.2108,D1 PSNR (dB)
439,15,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,soldier_vox10_0690,0.04867178224776442,60.4595,D1 PSNR (dB)
440,16,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,soldier_vox10_0690,0.1876721045348828,65.8717,D1 PSNR (dB)
441,17,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,soldier_vox10_0690,0.1876721045348828,65.8717,D1 PSNR (dB)
442,18,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,soldier_vox10_0690,0.1876721045348828,65.8717,D1 PSNR (dB)
443,19,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,soldier_vox10_0690,0.7261615420566325,67.952,D1 PSNR (dB)
444,0,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.90$,d2_psnr,c3p,d2,soldier_vox10_0690,0.2189495643614721,69.0484,D2 PSNR (dB)
445,1,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.90$,d2_psnr,c3p,d2,soldier_vox10_0690,0.33117526450957724,71.1733,D2 PSNR (dB)
446,2,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.90$,d2_psnr,c3p,d2,soldier_vox10_0690,0.4363565579001204,72.658,D2 PSNR (dB)
447,3,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.90$,d2_psnr,c3p,d2,soldier_vox10_0690,0.8039805672804201,74.4455,D2 PSNR (dB)
448,4,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.75$,d2_psnr,c3p-a0.75,d2,soldier_vox10_0690,0.2712206785291587,72.3625,D2 PSNR (dB)
449,5,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.75$,d2_psnr,c3p-a0.75,d2,soldier_vox10_0690,0.363275428775006,73.892,D2 PSNR (dB)
450,6,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.75$,d2_psnr,c3p-a0.75,d2,soldier_vox10_0690,0.5333989538064312,75.4958,D2 PSNR (dB)
451,7,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.75$,d2_psnr,c3p-a0.75,d2,soldier_vox10_0690,0.9150897399758148,77.061,D2 PSNR (dB)
452,8,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.50$,d2_psnr,c3p-a0.5,d2,soldier_vox10_0690,0.2384741036332134,73.9916,D2 PSNR (dB)
453,9,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.50$,d2_psnr,c3p-a0.5,d2,soldier_vox10_0690,0.3945308518755549,76.9969,D2 PSNR (dB)
454,10,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.50$,d2_psnr,c3p-a0.5,d2,soldier_vox10_0690,0.5590276661913467,78.3622,D2 PSNR (dB)
455,11,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.50$,d2_psnr,c3p-a0.5,d2,soldier_vox10_0690,1.0473394785192425,80.0231,D2 PSNR (dB)
456,12,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.25$,d2_psnr,c3p-a0.25,d2,soldier_vox10_0690,0.3643258460495955,73.9602,D2 PSNR (dB)
457,13,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.25$,d2_psnr,c3p-a0.25,d2,soldier_vox10_0690,0.4686550526999122,75.2444,D2 PSNR (dB)
458,14,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.25$,d2_psnr,c3p-a0.25,d2,soldier_vox10_0690,0.8829675389843457,76.8969,D2 PSNR (dB)
459,15,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,G-PCC trisoup,d2_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d2,soldier_vox10_0690,0.04867178224776442,62.6025,D2 PSNR (dB)
460,16,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,G-PCC trisoup,d2_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d2,soldier_vox10_0690,0.1876721045348828,69.0278,D2 PSNR (dB)
461,17,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,G-PCC trisoup,d2_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d2,soldier_vox10_0690,0.1876721045348828,69.0278,D2 PSNR (dB)
462,18,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,G-PCC trisoup,d2_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d2,soldier_vox10_0690,0.1876721045348828,69.0278,D2 PSNR (dB)
463,19,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/soldier_vox10_0690/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,G-PCC trisoup,d2_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d2,soldier_vox10_0690,0.7261615420566325,71.3322,D2 PSNR (dB)
